0,0.5,0.5,0.5,0,0,0,0.25,0.25,0.5,0,0.75,0.25,0,0.25,0,1,0.25,0.25,0.25,0,0.5,0,0.25,0,0,0.25,0,0.5,0.75,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0.5,0.5,0,0.25,0,0,0.5,0.25,0,0.25,0,0,0,0.5,0.25,0.5,0,0,0.25,0,0.25,0,0.25,0.25,0,0.25,0,0,0.5,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.75,0.5,0.75,0,0.25,0,0,0.25,0,0.25,0.5,0,0,0,0.5,0.5,0.75,0.25,0,0.5,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0.25,0,0.25,0,0.25,0.25,0.25,0.25,0,0.25,0,0,0,0,0,0,0,0,0.5,0,0.25,0,0.25,0,0,0.25,0,0,0,0,0,0,0.75,0.25,0.25,0,0.25,0,0,0.25,0.25,0.25,0,0,0.25,0,0,0,0,0,0.25,0,0,0.25,0,0,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.25,0,0,0.5,0.75,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0.25,0,0.25,0,0,0.25,0,0,0,0.5,0.25,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.4,0.4,0.4,0.8,0,0.4,0,0.4,0.2,0,0.6,0,0.4,0,0.4,0.4,1,0,0.2,0,0,0,0.2,0.4,0,0,0.6,0,0.2,0,0,0.2,0,0,0,0.2,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,1,0.2,0,0.2,0,0.2,0.2,0.6,0.2,0,0,0,0.4,0.4,0.4,0,0,0,0,0.4,0.8,0.2,0.2,0.4,0,0,0,0.2,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.2,0.2,0.4,0,0,0.2,0.4,0.4,0.6,0,0,0,0.6,0.6,0.2,0.4,0,0.2,0,0,0.4,0,0.2,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0.8,0.4,0.2,0.4,0.2,0,0,0,0.2,0.2,0,0.2,0,0,0.2,0.2,0,0,0,0,0,0,0,0.4,0,0,0,0,0.4,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.4,0.2,0,0,0,0.4,0,0,0.2,0,0,0,0.4,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.4,0.2,0.4,0.2,0.2,0.2,0,0.4,1,0.8,0.4,0.2,0,0,0.2,0.6,0.4,0.2,0.2,0.4,0,0,0.6,0.4,0.6,0,0,0,0,0.4,0,0,0.2,0,0,0.2,0.2,0.4,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0.6,0.6,0.4,0.4,0,0.4,0,1,0,0.8,0.8,0.6,0.4,0,0.6,0.4,0.2,0.2,0.8,0.2,0.2,0.6,0.6,0.6,0.2,0,0.6,0,0.4,0.2,0,0.4,0.2,0.2,0,0.2,0.4,0,0.8,0,0,0,0,0.4,0.2,0,0,0,0,0.4,0.8,0.6,0.2,0,0,0,0.6,0.2,0,0.4,0.4,0.2,0,0.4,0.4,0.4,0.4,0.6,0.2,0,0.4,0.2,0.2,0.6,0.2,0,0,0.2,1,0.4,1,0.2,0,0,0.2,0.2,0,0.2,0.2,0.2,0,0.2,0,0,0.2,0,0,0,0.2,0.6,0.2,0.2,0.2,0.6,0,0.2,1,0.4,0.4,0.2,0.2,0.2,0.4,0,1,0.4,0.8,0.2,0.2,0.2,0.6,1,0.4,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0,0,0,0.8,0.4,0.2,0,0.4,0.4,0.2,0.2,0,0.2,0.2,0,0,0,0.2,0.6,0.2,0,0.4,0,0,0.4,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0,0.2,0,0.2,0.4,0,0.4,0,0.2,0,0.2,0,0.4,0.2,0.2,0,0,0.8,0.2,0.2,0,0,0,0,0,0.2,0.2,0,0,0,0,0.4,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.857142857,0.857142857,0.428571429,0.428571429,0.142857143,0,0,0,0.428571429,0.714285714,0.285714286,0.142857143,0.142857143,0,0.857142857,0.428571429,0.142857143,0.571428571,0.142857143,0.428571429,0,0.285714286,0.142857143,0.142857143,0,0,0.285714286,0,0.285714286,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0,0.285714286,0.142857143,0.142857143,0,0,0,0,0,0.142857143,0,0,0,0,0,0.142857143,0.428571429,0.428571429,0,0.142857143,0.142857143,0.142857143,0.285714286,0.857142857,0.428571429,0.285714286,0.285714286,0.142857143,0,0.857142857,0.285714286,0.428571429,0.285714286,0.285714286,0,0,0.428571429,0.571428571,0.285714286,0,0.142857143,0,0,0.428571429,0,0.142857143,0,0.142857143,0,0,0.428571429,0,0.142857143,0.142857143,0.142857143,0,0,0,0,0,0,0,0,0,0.857142857,0,1,0,0.142857143,0.142857143,0,0.571428571,0.571428571,0.571428571,0.142857143,0.142857143,0.142857143,0,0.142857143,0.571428571,0.571428571,0.142857143,0,0.285714286,0,0.285714286,0.285714286,0.428571429,0.142857143,0,0,0,0.142857143,0.142857143,0.142857143,0,0.142857143,0,0,0.428571429,0.285714286,0.428571429,0,0.142857143,0.142857143,0,0,0,0,0,0,0,0,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.285714286,0,0.285714286,0,0.142857143,0.714285714,0.142857143,0,0,0.142857143,0.428571429,0.142857143,0,0.142857143,0.285714286,0,0,0.142857143,0,0,0,0.142857143,0,0.142857143,0,0,0,0,0,0,0,0.142857143,0.142857143,0.142857143,0,0,0,0,0,0,0,0,0,0,0.428571429,0.142857143,0.142857143,0,0.285714286,0,0,0,0.142857143,0,0,0,0.285714286,0,0,0,0.428571429,0,0,0.285714286,0,0,0.142857143,0,0,0,0,0,0,0,0.285714286,0,0,0.142857143,0,0,0.142857143,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0.285714286,0.142857143,0.285714286,0.285714286,0.142857143,0,0,0.285714286,0.142857143,0.285714286,0,0,0.142857143,0,0.142857143,0.428571429,0,0.142857143,0,0.142857143,0,0,0,0.285714286,0.142857143,0,0,0,0,0.142857143,0.142857143,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.571428571,0.285714286,0.428571429,0.285714286,0,0.285714286,0,0.428571429,0.428571429,0.285714286,0,0,0,0,0.428571429,0.714285714,0.571428571,0.285714286,0,0.142857143,0,0.285714286,0.571428571,0.142857143,0,0,0.142857143,0,0.285714286,0.142857143,0,0,0,0,0,0,0.142857143,0.285714286,0,0,0.142857143,0,0,0,0,0,0,0,0,0.428571429,0.285714286,1,0.285714286,0.142857143,0,0,0.428571429,0.285714286,0.428571429,0.428571429,0,0.285714286,0,0.428571429,0.857142857,0.285714286,0,0.285714286,0.285714286,0,0,0.428571429,0.142857143,0.142857143,0.142857143,0,0,0.142857143,0,0,0,0,0,0,0.142857143,0.142857143,0.142857143,0,0.142857143,0.142857143,0,0,0,0,0,0,0,0,0.428571429,0.142857143,0.571428571,0.428571429,0.285714286,0.142857143,0,0.571428571,0.571428571,1,0.142857143,0.142857143,0,0,0.571428571,0.428571429,0.571428571,0,0.142857143,0,0,0,0,0.142857143,0,0,0.142857143,0,0.142857143,0.142857143,0,0.142857143,0.142857143,0,0,0.142857143,0.142857143,0.142857143,0,0.142857143,0,0,0,0,0,0,0,0,0,0.142857143,0.142857143,0.142857143,0,0,0,0,0.285714286,0.285714286,0,0.142857143,0,0.428571429,0,0.142857143,0.142857143,0.285714286,0,0.142857143,0,0,0.142857143,0.142857143,0,0.285714286,0,0,0,0.142857143,0,0,0,0.142857143,0,0,0,0.142857143,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0.285714286,0.142857143,0,0.142857143,0,0.142857143,0,0.285714286,0,0.142857143,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0.285714286,0.142857143,0,0,0,0,0,0.142857143,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.142857143,0,0,0,0,0.142857143,0.285714286,0.142857143,0.142857143,0,0,0,0.428571429,0.285714286,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0.142857143,0,0.142857143,0,0,0,0,0.142857143,0.142857143,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.461538462,0.615384615,0.692307692,0.230769231,0,0.461538462,0.076923077,0.461538462,1,0.230769231,0.384615385,0.307692308,0.461538462,0,0.461538462,0.538461538,0.538461538,0.769230769,0.230769231,0.230769231,0.076923077,0.538461538,0.384615385,0.461538462,0.384615385,0.153846154,0.076923077,0,0.384615385,0.153846154,0.307692308,0.076923077,0,0,0,0.307692308,0.461538462,0.307692308,0.153846154,0.384615385,0.076923077,0,0,0,0,0.076923077,0.076923077,0,0,0.461538462,0.615384615,0.384615385,0.461538462,0.230769231,0.615384615,0,0.538461538,0.769230769,0.230769231,0.846153846,0.153846154,0.307692308,0.076923077,0.230769231,0.307692308,0.384615385,0.384615385,0.307692308,0,0,0.769230769,0.538461538,0.461538462,0.384615385,0.307692308,0.076923077,0.076923077,0.307692308,0.230769231,0.307692308,0.461538462,0.153846154,0.230769231,0,0.384615385,0.538461538,0.615384615,0.076923077,0,0.230769231,0,0,0,0,0.076923077,0,0,0,0.461538462,0.615384615,0.615384615,0.461538462,0.384615385,0.076923077,0,0.769230769,0.307692308,0.230769231,0.384615385,0.461538462,0.384615385,0,0.769230769,0.615384615,0.692307692,0.384615385,0.153846154,0.230769231,0.076923077,0.461538462,0.384615385,0.538461538,0.692307692,0.153846154,0.153846154,0.076923077,0.538461538,0.461538462,0.153846154,0.153846154,0.076923077,0,0,0.230769231,0.153846154,0.230769231,0,0.076923077,0.153846154,0,0,0.076923077,0.076923077,0,0,0,0,0.538461538,0.461538462,0.230769231,0.461538462,0.076923077,0.384615385,0.076923077,0.307692308,0.384615385,0.461538462,0.461538462,0.076923077,0.230769231,0,0.384615385,0.615384615,0.384615385,0.692307692,0.153846154,0.076923077,0,0.153846154,0.461538462,0.692307692,0.615384615,0.076923077,0.384615385,0.076923077,0.153846154,0.307692308,0.307692308,0.153846154,0,0,0,0.153846154,0.230769231,0.153846154,0.230769231,0.153846154,0.076923077,0,0,0,0.153846154,0,0.076923077,0,0,0.384615385,0.307692308,0.384615385,0.230769231,0.153846154,0.153846154,0,0.153846154,0.076923077,0.230769231,0.307692308,0.307692308,0.384615385,0,0.230769231,0.076923077,0.538461538,0,0.307692308,0.307692308,0,0.076923077,0.076923077,0.076923077,0.307692308,0.230769231,0.076923077,0,0,0.153846154,0.076923077,0,0,0.076923077,0,0.076923077,0.230769231,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0.230769231,0.230769231,0.538461538,0.153846154,0.076923077,0,0,0.538461538,0.384615385,0.230769231,0.230769231,0.384615385,0,0,0.461538462,0.307692308,0.384615385,0.076923077,0.230769231,0,0,0.230769231,0.076923077,0.153846154,0.076923077,0,0.076923077,0,0.230769231,0.076923077,0.230769231,0,0.076923077,0.076923077,0,0.076923077,0.153846154,0.076923077,0.153846154,0.076923077,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0.076923077,0,0,0.153846154,0,0,0,0,0,0,0,0,0.153846154,0,0,0.076923077,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.625,0,0.25,0.125,0.25,0,0,0.125,0.75,0.125,0,0,0.25,0,0.5,0.125,0.125,0,0,0.375,0,0,0.125,0.375,0.125,0,0.25,0.125,0.125,0.5,0.125,0,0,0.125,0,0,0,0.25,0.125,0,0.125,0,0,0,0.125,0,0,0,0,0.25,0.375,0.25,0.25,0.125,0.125,0.125,1,0.25,0,0,0.25,0,0,0.125,0.125,0,0,0,0,0.125,0.125,0.25,0,0,0.125,0.25,0,0,0,0.375,0,0,0,0,0.125,0.125,0.25,0,0,0.125,0,0,0,0,0,0,0,0,0.25,0.5,0.375,0.25,0.125,0.125,0,0.25,0.25,0,0,0.125,0.125,0,0.25,0.125,0.25,0,0.125,0.125,0,0.25,0.125,0,0,0,0,0,0.375,0,0,0.125,0,0,0.125,0.375,0,0.375,0.125,0,0,0,0,0,0.125,0,0,0,0,0,0.25,0.25,0.125,0,0,0,0,0,0.125,0.5,0,0.125,0,0.125,0.125,0.125,0,0.125,0,0,0,0,0,0,0,0.125,0,0,0,0,0.125,0,0,0,0,0.125,0.375,0,0,0.125,0,0,0,0,0,0.125,0,0,0.125,0,0,0.125,0.25,0,0,0.125,0.125,0.125,0.125,0,0.125,0,0.125,0,0.125,0.25,0,0.125,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.125,0,0,0,0,0,0,0,0,0.125,0.125,0.125,0.25,0,0,0.125,0,0.125,0,0,0,0.5,0.125,0.125,0.125,0.375,0.25,0,0,0.25,0,0,0,0,0,0,0.125,0,0,0,0,0,0.125,0,0.25,0,0.125,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.696969697,0.424242424,0.545454545,0.303030303,0.515151515,0,0.575757576,0.727272727,0.96969697,0.424242424,0.272727273,0.242424242,0.03030303,0.545454545,0.727272727,0.515151515,0.212121212,0.181818182,0.272727273,0,0.454545455,0.454545455,0.393939394,0.181818182,0.060606061,0.151515152,0.03030303,0.363636364,0.363636364,0.333333333,0.151515152,0.272727273,0.212121212,0.03030303,0.242424242,0.484848485,0.393939394,0.060606061,0.212121212,0.333333333,0,0.090909091,0.03030303,0.03030303,0,0.03030303,0.03030303,0,0.666666667,0.606060606,0.696969697,0.333333333,0.484848485,0.242424242,0,0.787878788,0.727272727,0.848484848,0.484848485,0.333333333,0.454545455,0.060606061,0.606060606,0.878787879,0.666666667,0.393939394,0.363636364,0.424242424,0.151515152,0.363636364,0.575757576,0.454545455,0.212121212,0.151515152,0.333333333,0.060606061,0.272727273,0.454545455,0.515151515,0.060606061,0.121212121,0.181818182,0.090909091,0.363636364,0.606060606,0.484848485,0.121212121,0.121212121,0.181818182,0.03030303,0.090909091,0.060606061,0.060606061,0.060606061,0.060606061,0.03030303,0.03030303,0.545454545,0.727272727,0.484848485,0.242424242,0.363636364,0.212121212,0.03030303,0.515151515,0.818181818,0.666666667,0.272727273,0.454545455,0.454545455,0.121212121,0.636363636,0.575757576,0.515151515,0.303030303,0.181818182,0.454545455,0.060606061,0.393939394,0.393939394,0.303030303,0.090909091,0.151515152,0.181818182,0,0.333333333,0.333333333,0.121212121,0.151515152,0.242424242,0.121212121,0,0.484848485,0.363636364,0.454545455,0.151515152,0.212121212,0.333333333,0,0.121212121,0.121212121,0.03030303,0,0.03030303,0.060606061,0,0.333333333,0.242424242,0.303030303,0.212121212,0.212121212,0.212121212,0.121212121,0.333333333,0.333333333,0.303030303,0.303030303,0.151515152,0.242424242,0.060606061,0.333333333,0.303030303,0.303030303,0.181818182,0.181818182,0.151515152,0.060606061,0.181818182,0,0.181818182,0.151515152,0.060606061,0.121212121,0.060606061,0.060606061,0.303030303,0.090909091,0,0.060606061,0.060606061,0.03030303,0.272727273,0.212121212,0.181818182,0.060606061,0.181818182,0.212121212,0,0.090909091,0,0.03030303,0.03030303,0.03030303,0,0,0.515151515,0.424242424,0.242424242,0.090909091,0.181818182,0.151515152,0,0.303030303,0.363636364,0.393939394,0.242424242,0.242424242,0.242424242,0.03030303,0.242424242,0.242424242,0.303030303,0.181818182,0.181818182,0.272727273,0,0.121212121,0.151515152,0.060606061,0.03030303,0.060606061,0.181818182,0,0.272727273,0.151515152,0.151515152,0.151515152,0.303030303,0.090909091,0,0.090909091,0.242424242,0.303030303,0.151515152,0.060606061,0,0,0,0,0.060606061,0.060606061,0.03030303,0.03030303,0,0.363636364,0.545454545,0.212121212,0.181818182,0.151515152,0.272727273,0.060606061,0.484848485,0.636363636,0.272727273,0.363636364,0.212121212,0.272727273,0.090909091,0.242424242,0.545454545,0.363636364,0.212121212,0.151515152,0.393939394,0.090909091,0.121212121,0.121212121,0.090909091,0.090909091,0.03030303,0.151515152,0.03030303,0.242424242,0.181818182,0.181818182,0.090909091,0.121212121,0.121212121,0.03030303,0.272727273,0.363636364,0.212121212,0.060606061,0.181818182,0.090909091,0.060606061,0.03030303,0,0,0,0,0.060606061,0,0.060606061,0,0.090909091,0.121212121,0.03030303,0.121212121,0,0,0.090909091,0.03030303,0.060606061,0.03030303,0,0,0,0.03030303,0.060606061,0.03030303,0.060606061,0.03030303,0,0,0.03030303,0.03030303,0,0.090909091,0,0,0.060606061,0.03030303,0.03030303,0,0,0.060606061,0,0.060606061,0.060606061,0,0.03030303,0,0.090909091,0,0,0,0,0,0,0.03030303,0,1
0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.5,0,0,0.5,0,0,0,0,0,0.25,0,0.25,0,0.25,0.25,0,0,0.25,0,0.25,0,0,0,0.25,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0.5,0,0,0,0.25,0,0,0.25,0.25,0,0,0.5,0,0,0,0,1,0,0.25,0.25,0,0.25,0,0.25,0.25,0,0,0.75,0,0,0,0.25,0.25,0.25,0,0,0.5,0.25,0,0,0,0,0.25,0,0,0,0,0.5,0.25,0,0,0,0,0,0.25,0.75,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.25,0.25,0,0.75,0,0.5,0,0,0,0.25,0,0.25,0.25,0,0,0,0,0,0,0,0,0.5,0.25,0,0.25,0,0.25,0,0.25,0,0.25,0,0.75,0,0.25,0,0.25,0,0,0,0.25,0,0.25,0,0,0,0,0.25,0,0,0.25,0,0,0.25,0,0.5,0,0.25,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,0.25,0.25,0.25,0,0.25,0.25,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0.25,0.5,0,0,0,0,0.25,0,0.25,0,0,0,0,0.25,0.25,0.25,0,0.25,0.25,0,0.25,0.25,0.25,0,0,0,0,0.25,0,0.25,0,0,0.25,0,0.75,0.5,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0.25,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,0.25,0.25,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.275,0.425,0.4,0.4,0.175,0.25,0.05,0.525,0.5,0.4,0.475,0.2,0.325,0.025,0.45,0.7,0.5,0.4,0.325,0.25,0,0.35,0.4,0.225,0.125,0.125,0.35,0,0.275,0.375,0.35,0.15,0.125,0.2,0.025,0.375,0.375,0.575,0.075,0.35,0.325,0.05,0.075,0.05,0.05,0.05,0.025,0,0,0.5,0.5,0.575,0.3,0.275,0.35,0.075,0.525,0.425,1,0.625,0.3,0.425,0.075,0.8,0.825,0.75,0.175,0.425,0.55,0.05,0.3,0.575,0.45,0.3,0.475,0.375,0.075,0.325,0.275,0.125,0.15,0.125,0.2,0.025,0.375,0.55,0.6,0.25,0.35,0.325,0.025,0.125,0.025,0.075,0,0.05,0,0.025,0.375,0.7,0.75,0.275,0.35,0.5,0.075,0.475,0.95,0.925,0.525,0.25,0.7,0.05,0.475,0.725,0.5,0.4,0.275,0.45,0.05,0.275,0.275,0.25,0.225,0.075,0.125,0.025,0.5,0.275,0.375,0.225,0.25,0.35,0,0.225,0.525,0.825,0.275,0.3,0.325,0,0.025,0.025,0,0.025,0.05,0.05,0,0.3,0.35,0.2,0.175,0.275,0.125,0.025,0.35,0.5,0.275,0.35,0.2,0.4,0.025,0.425,0.375,0.35,0.025,0.225,0.275,0,0.275,0.225,0.275,0.125,0.1,0.05,0,0.125,0.2,0.175,0.225,0.075,0.125,0,0.125,0.275,0.375,0.125,0.125,0.225,0.025,0.025,0.025,0.05,0.025,0.05,0,0,0.3,0.25,0.5,0.15,0.15,0.4,0,0.225,0.35,0.55,0.175,0.125,0.275,0.025,0.275,0.325,0.275,0,0.25,0.225,0.025,0.05,0.35,0.225,0.175,0.075,0.15,0.025,0.175,0.2,0.1,0.075,0.1,0.15,0,0.2,0.175,0.425,0.15,0.075,0.175,0.025,0.025,0,0.025,0,0,0,0,0.2,0.125,0.2,0.225,0.175,0.45,0.025,0.425,0.625,0.425,0.4,0.15,0.3,0.1,0.575,0.775,0.475,0.225,0.45,0.7,0.05,0.175,0.25,0.25,0.075,0.075,0.175,0.05,0.35,0.35,0.175,0.2,0.125,0.175,0,0.1,0.525,0.425,0.175,0.15,0.375,0,0.025,0,0.075,0.025,0,0,0,0.025,0.1,0.025,0.05,0.075,0.05,0,0.05,0.025,0,0,0,0.05,0,0.025,0.15,0.025,0.025,0.025,0.025,0,0.025,0.025,0,0.025,0,0.05,0,0,0.05,0.075,0.025,0,0.025,0,0,0,0.025,0,0.025,0,0,0.025,0,0,0,0,0,0,1
